id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_login,created_at,updated_at,quality_grade,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
21932898,2019/03/31 12:02 PM CDT,2019-03-31,2019-03-31 17:02:00 UTC,Central Time (US & Canada),,denver,2019-04-03 02:27:21 UTC,2019-04-03 02:28:40 UTC,research,,false,1,0,false,,"Lewisville, TX USA",33.0648066667,-96.9533166667,,,,false,,,Six-spotted Tiger Beetle,Cicindela sexguttata,Six-spotted Tiger Beetle,Insecta,49566,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela sexguttata,
21935208,2019-03-18 1:44:54 PM PDT,2019-03-18,2019-03-18 20:44:54 UTC,Pacific Time (US & Canada),,henri8,2019-04-03 03:35:38 UTC,2019-12-03 13:55:32 UTC,research,,false,1,0,false,2,"6300 Lanphere Rd, Arcata, CA 95521, USA",40.8786277771,-124.1484069824,,,,false,gps,gps,Golden Buprestid,Buprestis aurulenta,Golden Buprestid Beetle,Insecta,215596,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Buprestis,Buprestis aurulenta,
21935525,2019/03/26 11:53 PM HKT,2019-03-26,2019-03-26 15:53:00 UTC,Hong Kong,,sunnetchan,2019-04-03 03:48:07 UTC,2019-04-03 03:48:07 UTC,needs_id,"金光閃閃多美麗 金光閃閃叫人迷 - 背溝彩麗金龜 Mimela specularis 

Reference : 
香港甲蟲圖鑑 A Photographic Guide to Hong Kong Beetles Vol.1 1st Editon July 2011 - Vor Yiu & Chiu Ha YIP Page 24

A Photographic Guide to Hong Kong Insects 香港昆蟲圖典 1st Edition 2014 P.256 - Hong Kong Entomological Society",false,0,0,false,,Tai Mo San,22.406684,114.118707,50,,,false,,,背溝彩麗金龜,Mimela specularis,Resin Golden Flower Beetle,Insecta,353258,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Mimela,Mimela specularis,
21935529,2019/03/26 11:52 PM HKT,2019-03-26,2019-03-26 15:52:00 UTC,Hong Kong,,sunnetchan,2019-04-03 03:48:08 UTC,2019-04-03 03:48:08 UTC,needs_id,"Holotrichia lata 
About 30mm 

Reference : 
香港甲蟲圖鑑 A Photographic Guide to Hong Kong Beetles Vol.1 1st Editon July 2011 - Vor Yiu & Chiu Ha YIP Page 20


A Photographic Guide to Hong Kong Insects 香港昆蟲圖典 1st Edition 2014 P.253 - Hong Kong Entomological Society",false,0,0,false,,Tai Mo San,22.406684,114.118707,50,,,false,,,寬齒爪鰓金龜,Holotrichia lata,,Insecta,543698,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Holotrichia,Holotrichia lata,
21935533,2019/03/26 11:43 PM HKT,2019-03-26,2019-03-26 15:43:00 UTC,Hong Kong,,sunnetchan,2019-04-03 03:48:10 UTC,2019-04-03 03:48:10 UTC,needs_id,"Cyphochilus apicalis - Large White Cockchafer (尖歪鰓金龜)

Reference : 
香港甲蟲圖鑑 A Photographic Guide to Hong Kong Beetles Vol.1 1st Editon July 2011 - Vor Yiu & Chiu Ha YIP Page 19
A Photographic Guide to Hong Kong Insects 香港昆蟲圖典 1st Edition 2014 P.252 - Hong Kong Entomological Society",false,0,0,false,,Tai Mo San,22.406684,114.118707,50,,,false,,,尖歪鰓金龜,Cyphochilus apicalis,Large White Cockchafer,Insecta,349769,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cyphochilus,Cyphochilus apicalis,
21936413,2019/03/28 10:25 AM PDT,2019-03-28,2019-03-28 17:25:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:18:04 UTC,2019-04-03 04:18:04 UTC,needs_id,,false,0,0,false,,"San Diego, California, United States",33.1319583333,-116.3120944444,161,,,false,,,Green Blister Beetle,Lytta stygica,Green Blister Beetle,Insecta,69903,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta stygica,
21936433,2019/03/28 4:07 PM PDT,2019-03-28,2019-03-28 23:07:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:18:17 UTC,2019-04-03 11:52:32 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",33.1939,-116.21695,10,,,false,,,Master Blister Beetle,Lytta magister,Master Blister Beetle,Insecta,69900,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta magister,
21936442,2019/03/28 4:56 PM PDT,2019-03-28,2019-03-28 23:56:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:18:23 UTC,2019-04-03 11:52:35 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",33.1883916667,-116.2070694444,5,,,false,,,Master Blister Beetle,Lytta magister,Master Blister Beetle,Insecta,69900,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta magister,
21936443,2019/03/28 4:57 PM PDT,2019-03-28,2019-03-28 23:57:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:18:23 UTC,2019-04-03 11:52:37 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",33.1883722222,-116.2070694444,5,,,false,,,Master Blister Beetle,Lytta magister,Master Blister Beetle,Insecta,69900,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta magister,
21936902,2019/03/27 12:58 PM PDT,2019-03-27,2019-03-27 19:58:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:42:43 UTC,2019-04-03 11:52:20 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",32.8438694444,-116.1554555556,30,,,false,,,Inflated Beetle,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21936903,2019/03/27 1:01 PM PDT,2019-03-27,2019-03-27 20:01:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:42:44 UTC,2019-04-03 11:52:10 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",32.8440472222,-116.1552888889,30,,,false,,,Inflated Beetle,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21936907,2019/03/27 1:05 PM PDT,2019-03-27,2019-03-27 20:05:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:42:48 UTC,2019-04-03 11:52:06 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",32.8435027778,-116.1552722222,10,,,false,,,Inflated Beetle,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21936912,2019/03/27 1:37 PM PDT,2019-03-27,2019-03-27 20:37:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:42:51 UTC,2020-01-15 17:52:40 UTC,needs_id,,false,1,0,false,,"San Diego, California, United States",32.8950916667,-116.1613916667,5,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21936932,2019/03/27 1:59 PM PDT,2019-03-27,2019-03-27 20:59:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:43:03 UTC,2019-04-03 11:52:04 UTC,research,,false,1,0,false,,"San Diego County, CA, USA",32.8945388889,-116.1598444444,5,,,false,,,Inflated Beetle,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21936940,2019/03/27 2:46 PM PDT,2019-03-27,2019-03-27 21:46:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:43:09 UTC,2019-05-18 20:15:08 UTC,research,,false,1,0,false,,"Anza-Borrego Desert, San Diego, California, United States",32.9199777778,-116.1652138889,5,,,false,,,Black Blister Beetle,Epicauta pennsylvanica,Black Blister Beetle,Insecta,219306,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Epicauta,Epicauta pennsylvanica,
21936946,2019/03/27 4:43 PM PDT,2019-03-27,2019-03-27 23:43:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:43:13 UTC,2019-04-03 04:43:13 UTC,needs_id,,false,0,0,false,,"San Diego County, CA, USA",32.8938956408,-116.1658310674,488,,,false,,,Elegant Blister Beetle,Eupompha elegans,Elegant Blister Beetle,Insecta,69892,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Eupompha,Eupompha elegans,
21936947,2019/03/27 4:44 PM PDT,2019-03-27,2019-03-27 23:44:00 UTC,Pacific Time (US & Canada),,hydrocycler,2019-04-03 04:43:13 UTC,2019-04-03 04:43:14 UTC,needs_id,,false,0,0,false,,"San Diego County, CA, USA",32.9129201084,-116.1644577763,488,,,false,,,Coyote Brush Leaf Beetle,Trirhabda flavolimbata,Coyote Brush Leaf Beetle,Insecta,53935,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trirhabda,Trirhabda flavolimbata,
21936979,2019/03/19 12:53 PM PDT,2019-03-19,2019-03-19 19:53:00 UTC,Pacific Time (US & Canada),,sea-kangaroo,2019-04-03 04:44:38 UTC,2019-04-03 06:38:24 UTC,research,,false,1,0,false,,"Anza-Borrego Desert State Park, California, USA",33.30301,-116.19791,10,,,false,,,Elegant Blister Beetle,Eupompha elegans,Elegant Blister Beetle,Insecta,69892,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Eupompha,Eupompha elegans,
21937305,2019-03-23T09:00,2019-03-23,2019-03-22 22:00:00 UTC,Sydney,,questagame,2019-04-03 05:00:33 UTC,2019-12-28 14:43:00 UTC,research,"Sighting and photos (c) nava.
",false,3,0,false,111,"Kesbewa, LK-CO, LK",6.82423,79.932103,,,,false,,,Flower Chafer Beetle,Gametis versicolor,Flower Chafer Beetle,Insecta,528209,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Gametis,Gametis versicolor,
21937454,2019/03/28 12:19 PM PDT,2019-03-28,2019-03-28 19:19:00 UTC,Pacific Time (US & Canada),,rickwalks,2019-04-03 05:07:25 UTC,2019-04-03 14:27:50 UTC,research,,false,1,0,false,,"San Anselmo, CA 94960, USA",37.9799388889,-122.5743861111,,,,false,,,Downy Leather-winged Beetle,Podabrus pruinosus,Downy Leather-winged Beetle,Insecta,210418,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus pruinosus,
21937472,2019/03/30 3:29 PM CDT,2019-03-30,2019-03-30 20:29:00 UTC,Central Time (US & Canada),,snakewrangler95,2019-04-03 05:08:45 UTC,2019-04-04 18:19:54 UTC,needs_id,,false,0,0,false,,"Lick Creek Park, Brazos, Texas, United States",30.563675,-96.22028,,,,false,,,Galerita,Galerita bicolor,False Bombardier Beetle,Insecta,130359,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Galerita,Galerita bicolor,
21937923,2019/03/29 8:03 PM -05,2019-03-29,,Lima,,david_torres,2019-04-03 05:35:20 UTC,2019-04-03 05:35:22 UTC,needs_id,,false,0,0,false,,"Pichincha, Ecuador",-0.035,-78.7516666667,,,,false,,,Escarabajos Bueyes,Strategus,Ox Beetles,Insecta,196310,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Strategus,,
21937945,2019/03/29 8:59 PM -05,2019-03-29,,Lima,,david_torres,2019-04-03 05:35:32 UTC,2019-04-04 07:38:44 UTC,needs_id,,false,1,0,false,,"San Miguel de los Bancos, Pichincha, Ecuador",-0.0347222222,-78.7519444444,,,,false,,,Scavenger and Pill Scarab Beetles,Hybosoridae,Scavenger and Pill Scarab Beetles,Insecta,174507,Animalia,Arthropoda,Insecta,Coleoptera,Hybosoridae,,,
21937968,2019/02/04 2:29 PM AEDT,2019-02-04,2019-02-04 03:29:00 UTC,Sydney,,lrogan,2019-04-03 05:37:14 UTC,2019-04-06 06:30:59 UTC,needs_id,,false,0,0,false,,"Kalunga QLD 4887, Australia",-17.4553738947,145.3787405043,61,,,false,,,blue pie-dish beetles,Pterohelaeus,blue pie-dish beetles,Insecta,489951,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Pterohelaeus,,
21938902,Wed Mar 27 2019 12:28:28 GMT-0500 (CDT),2019-03-27,2019-03-27 12:28:28 UTC,UTC,,caleborear,2019-04-03 06:29:58 UTC,2019-06-09 18:26:21 UTC,research,,false,1,0,false,3,"Texas A&M University, College Station, TX, US",30.60835,-96.35163,5,,,false,,,Emerald Flower Scarab,Trichiotinus lunulatus,Emerald Flower Scarab,Insecta,491310,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Trichiotinus,Trichiotinus lunulatus,
21939537,2019/03/31 4:13 PM EEST,2019-03-31,2019-03-31 13:13:00 UTC,Bucharest,,peatbog,2019-04-03 07:33:50 UTC,2019-04-04 18:18:50 UTC,research,"Seen on a fallen beech tree mid-day, 20 degrees C, clear sky, forest.",false,2,0,false,,Romania,47.4190060059,26.7627487106,150,,obscured,true,,,Blue Ground Beetle,Carabus intricatus,Blue Ground Beetle,Insecta,96735,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus intricatus,
21941300,2019/03/30 6:20 AM -0400,2019-03-30,2019-03-30 09:20:00 UTC,Atlantic Time (Canada),,durieudm,2019-04-03 10:23:21 UTC,2019-04-04 18:18:32 UTC,research,,false,3,0,false,,"Pasco County, FL, USA",28.3521542451,-82.1269366768,28,,,false,,,Black Caterpillar Hunter Beetle,Calosoma sayi,Black Caterpillar Hunter Beetle,Insecta,244519,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,Calosoma sayi,
21941303,2019/03/30 6:20 AM -0400,2019-03-30,2019-03-30 09:20:00 UTC,Atlantic Time (Canada),,durieudm,2019-04-03 10:23:24 UTC,2019-04-04 18:18:17 UTC,needs_id,,false,1,0,false,,"Pasco County, FL, USA",28.3521542451,-82.1269366768,28,,,false,,,Bombardier Beetles,Brachinus,Bombardier Beetles,Insecta,122211,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Brachinus,,
21941401,2019-02-19 13:43:07,2019-02-19,2019-02-19 23:43:07 UTC,Hawaii,,paul127,2019-04-03 10:31:57 UTC,2019-04-21 13:36:49 UTC,research,"Fraser's Hill , Malaysia",false,1,0,false,,"Teras, Pahang, Malaysia",3.716563,101.750779,,,,false,,"",Harmonia sedecimnotata,Harmonia sedecimnotata,Sixteen-spotted Ladybird,Insecta,209759,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia sedecimnotata,
21941954,2019/03/31 6:40 PM PDT,2019-03-31,2019-04-01 01:40:00 UTC,Pacific Time (US & Canada),,cedric_lee,2019-04-03 11:15:20 UTC,2019-04-04 20:33:37 UTC,needs_id,,false,1,0,false,,"San Luis Obispo, California, United States",35.5532666667,-121.0892416667,,,,false,,,Snail-eating Beetles,Scaphinotus,Snail-eating Beetles,Insecta,63561,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Scaphinotus,,
21942688,2019/03/30 6:29 PM CET,2019-03-30,2019-03-30 16:29:00 UTC,Paris,,pwink,2019-04-03 12:05:41 UTC,2019-06-14 05:37:14 UTC,research,Male,false,2,0,false,,"Velp, Nederland",51.9926723152,5.9569558993,61,,,false,,,Oryctes nasicornis,Oryctes nasicornis,European Rhinoceros Beetle,Insecta,82774,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oryctes,Oryctes nasicornis,
21944512,Wed Mar 13 2019 22:30:19 GMT-0500 (CDT),2019-03-13,2019-03-14 03:30:19 UTC,Central Time (US & Canada),,asegura,2019-04-03 13:42:20 UTC,2019-04-03 13:42:34 UTC,needs_id,"This beetle was originally found on it’s back, trying to flip itself over. The beetle has a brown body/shell and 6 legs. He was successful in his mission. ",false,0,0,false,3,"12057–12699 Old San Antonio Rd, Manchaca, TX, US",30.1224214719,-97.8114259579,588,,,false,,,,Scarabaeidae,Scarab Beetles,Insecta,48201,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,
21945229,2019-02-17 10:25,2019-02-17,2019-02-17 08:25:00 UTC,Africa/Johannesburg,,hermanberteler,2019-04-03 14:06:53 UTC,2019-04-03 14:06:57 UTC,needs_id,,false,0,0,false,,"reynolds street, Bellville, Kaapstad",-33.898132,18.647912,13,,,false,,,Skin Beetles,Dermestidae,Skin Beetles,Insecta,81951,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,,,
21946665,2019-03-23T17:32,2019-03-23,2019-03-23 06:32:00 UTC,Sydney,,questagame,2019-04-03 15:06:12 UTC,2019-04-24 00:55:29 UTC,needs_id,"Sighting and photos (c) jay9.
Field Notes - 17:32 March 23
Clear weather
Single dead beetle found on hard soil near tall bushy grass on Phillip Island. ",false,1,0,false,111,"Bass Coast  - Phillip Is., AU-VI, AU",-38.557182,145.346756,,,,false,,,Rhinoceros Beetles,Dynastinae,Horned Scarab Beetles,Insecta,136361,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,
21947628,2019/03/27 11:41 AM +01,2019-03-27,2019-03-27 10:41:00 UTC,Casablanca,,pedrozazafernandes,2019-04-03 15:36:49 UTC,2020-02-27 16:03:02 UTC,research,,false,4,0,false,,"Zagora Province, Morocco",30.2321144612,-5.6188878487,300,,,false,,,Anthia sexmaculata,Anthia sexmaculata,Egyptian Predator Beetle,Insecta,714541,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anthia,Anthia sexmaculata,
21948177,2019/03/31 4:37 PM CEST,2019-03-31,2019-03-31 14:37:00 UTC,Berlin,,felix_riegel,2019-04-03 15:55:19 UTC,2019-04-03 16:07:55 UTC,needs_id,"",false,0,0,false,,"Isartal, Grünwald, Deutschland",48.06715951,11.54330419,,,,false,,,Pyrochroa coccinea,Pyrochroa coccinea,Black-headed Cardinal Beetle,Insecta,51680,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Pyrochroa,Pyrochroa coccinea,
21950499,2019-03-29 8:41:15 p. m. GMT-05:00,2019-03-29,2019-03-29 13:41:15 UTC,Lima,,lolamarialucero,2019-04-03 17:02:28 UTC,2019-04-10 01:50:01 UTC,needs_id,,false,2,0,false,2,"Pichincha, Ecuador",-0.0348074995,-78.7521209717,,,,false,gps,gps,Cyclocephalini,Cyclocephalini,Masked Chafers and Rice Beetles,Insecta,502785,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,
21952547,2019-03-29 8:27:23 p. m. GMT-05:00,2019-03-29,2019-03-29 13:27:23 UTC,Lima,,lolamarialucero,2019-04-03 18:06:16 UTC,2019-04-04 20:07:40 UTC,needs_id,,false,1,0,false,2,"Pichincha, Ecuador",-0.0348642208,-78.7521057129,,,,false,gps,gps,Masked Chafers and Rice Beetles,Cyclocephalini,Masked Chafers and Rice Beetles,Insecta,502785,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,
21953033,2019/03/31 11:34 AM CEST,2019-03-31,2019-03-31 09:34:00 UTC,Madrid,,mammal,2019-04-03 18:19:06 UTC,2019-04-04 06:10:24 UTC,needs_id,,false,1,0,false,,"Girona, ES-CT, ES",42.0469641402,2.9700469164,15,obscured,,true,,,Dasytes,Dasytes,Soft Wing Flower Beetle,Insecta,376148,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,Dasytes,,
21953129,2019/03/31 4:19 PM CEST,2019-03-31,2019-03-31 14:19:00 UTC,Berlin,,tusee,2019-04-03 18:22:24 UTC,2019-11-03 15:36:46 UTC,research,"",false,1,0,false,,"Scherfede, 34414 Warburg, Germany",51.5392703453,8.9935563379,9,,,false,,,Black Snail Beetle,Phosphuga atrata,Black snail beetle,Insecta,362281,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Phosphuga,Phosphuga atrata,
21953614,2019/03/31 2:51 PM CEST,2019-03-31,2019-03-31 12:51:00 UTC,Berlin,,tusee,2019-04-03 18:35:45 UTC,2019-11-08 08:23:03 UTC,research,"",false,2,0,false,,"Scherfede, 34414 Warburg, Germany",51.5313197761,8.9980065669,15,,,false,,,Orangefarbener Feuerkäfer,Schizotus pectinicornis,Scarce Cardinal Beetle,Insecta,211626,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Schizotus,Schizotus pectinicornis,
21953698,2019/03/17 6:31 PM +0200,2019-03-17,2019-03-17 16:31:00 UTC,Africa/Johannesburg,,nicky,2019-04-03 18:37:44 UTC,2019-04-04 20:11:02 UTC,research,,false,1,0,false,,"De Groote Kosyn, South Cape DC, South Africa",-33.88224,23.40326,,,,false,,,Lunate Blister Beetle,Hycleus lunatus,Lunate Blister Beetle,Insecta,556128,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Hycleus,Hycleus lunatus,
21958616,2019-03-24 11:29:10 am CET,2019-03-24,2019-03-24 10:29:10 UTC,Belgrade,,ribabo,2019-04-03 21:00:33 UTC,2019-04-04 07:24:26 UTC,research,,false,1,0,false,2,"Rečička ul. 130, 47000, Karlovac, Croatia",45.5267100895,15.5950287357,9,,,false,gps,gps,Red-breasted Carrion Beetle,Oiceoptoma thoracicum,Red-breasted Carrion Beetle,Insecta,460842,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Oiceoptoma,Oiceoptoma thoracicum,
21960412,Wed Mar 27 2019 18:51:41 GMT-0700 (PDT),2019-03-27,2019-03-28 01:51:41 UTC,Pacific Time (US & Canada),,tenensou,2019-04-03 21:51:27 UTC,2019-04-13 03:08:35 UTC,needs_id,,false,0,0,false,3,"7972 Avenida Navidad, San Diego, CA, US",32.862730037,-117.2101137868,22,,,false,,,California Broad-necked Darkling Beetle,Coelocnemis californica,California Broad-necked Darkling Beetle,Insecta,428653,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelocnemis,Coelocnemis californica,
21961939,2019/03/31 1:19 PM PDT,2019-03-31,2019-03-31 20:19:00 UTC,Pacific Time (US & Canada),,biohexx1,2019-04-03 22:32:22 UTC,2019-05-05 08:55:30 UTC,research,,false,2,0,false,,"Sloane Canyon; Dehesa, California",32.76355,-116.84675,5,,,false,,,Hippodamia convergens,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia convergens,
21962486,Thu Mar 21 2019 13:45:59 GMT-0500 (CDT),2019-03-21,2019-03-21 13:45:59 UTC,UTC,,miram,2019-04-03 22:46:47 UTC,2019-04-04 03:58:34 UTC,research,,false,2,0,false,3,"Erwin Park, McKinney, TX, US",33.2539786032,-96.6571175862,395,,,false,,,Six-spotted Tiger Beetle,Cicindela sexguttata,Six-spotted Tiger Beetle,Insecta,49566,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela sexguttata,
21963786,2019-02-14 12:41:50 p. m. GMT-05:00,2019-02-14,2019-02-14 17:41:50 UTC,Bogota,,luismiguelsilva,2019-04-03 23:19:28 UTC,2019-05-30 01:27:29 UTC,needs_id,,false,0,0,false,2,"Cimitarra, CO-ST, CO",6.3119743,-73.9507949,24,,,false,,,,Cotinis,Green June Beetles,Insecta,57666,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cotinis,,
21963889,2019/03/25 11:18 AM PDT,2019-03-25,2019-03-25 18:18:00 UTC,Pacific Time (US & Canada),,carolblaney,2019-04-03 23:21:54 UTC,2019-04-04 18:21:42 UTC,needs_id,"In an Opuntia basilaris (beavertail cactus) flower in the Palo Verde Mountains Wilderness

The light color on the elytra of the beetle is orange-ish-red, though it's difficult to tell because of the surrounding bright pink flower.",false,0,0,false,,"Imperial County, CA, USA",33.358157,-114.778842,,,,false,,,Ornate Checkered Beetle,Trichodes ornatus,Ornate Checkered Beetle,Insecta,61157,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Trichodes,Trichodes ornatus,
21965497,Sat Mar 30 2019 09:10:54 GMT-0700 (PDT),2019-03-30,2019-03-30 16:10:54 UTC,Pacific Time (US & Canada),,thunefeld,2019-04-04 00:11:36 UTC,2019-04-04 00:12:22 UTC,needs_id,,false,0,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2580383333,-116.2943883333,5,,,false,,,,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21967087,2019/03/23 4:09 PM NZDT,2019-03-23,2019-03-23 03:09:00 UTC,Auckland,,warrenchinn,2019-04-04 00:58:51 UTC,2020-01-22 13:06:48 UTC,research,"Helms' stag beetle under Dracophyllum foliage, amongst granite.",false,2,0,false,,"Charleston 7892, New Zealand",-41.884414791,171.6437444951,11,,,false,,,Helms's Stag Beetle,Geodorcus helmsi,Helms's Stag Beetle,Insecta,389754,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Geodorcus,Geodorcus helmsi,
21967629,2019-03-28 3:36:52 PM CDT,2019-03-28,2019-03-28 19:36:52 UTC,Eastern Time (US & Canada),,oddwanderer,2019-04-04 01:18:04 UTC,2019-08-12 11:53:42 UTC,research,I've been finding dozens of these under everything I flip over.,false,2,0,false,2,"Loma Linda East, TX 78332, USA",27.7790837595,-98.2038293034,15,,,false,,,Three-ribbed Darkling Beetle,Eleodes tricostata,Three-ribbed Darkling Beetle,Insecta,218974,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes tricostata,
21968437,2019/03/09 7:43 PM CST,2019-03-09,2019-03-10 01:43:00 UTC,Central Time (US & Canada),,jeffmci9,2019-04-04 01:46:40 UTC,2019-04-06 18:07:48 UTC,research,"",false,2,0,false,,"Bastrop County, TX, USA",30.0555708472,-97.1771925607,1,,,false,,,Small-eyed Click Beetle,Alaus myops,Small-eyed Click Beetle,Insecta,212921,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Alaus,Alaus myops,
21968677,2019/03/30 ,2019-03-30,,Eastern Time (US & Canada),,durieudm,2019-04-04 01:54:55 UTC,2019-04-04 12:28:49 UTC,research,,false,1,0,false,,"Pasco County, FL, USA",28.3521731288,-82.126925948,30,,,false,,,Bronze Blister Beetle,Lytta polita,Bronze Blister Beetle,Insecta,489673,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta polita,
21969080,2019/03/28 9:32 AM CDT,2019-03-28,2019-03-28 14:32:00 UTC,Central Time (US & Canada),,tex-anne,2019-04-04 02:09:30 UTC,2019-04-14 05:16:35 UTC,research,Coccinella septempunctata,false,2,0,false,,"4801 La Crosse Ave, Austin, TX 78739, USA",30.1854455,-97.8732112,194,,,false,,,Seven-spotted Lady Beetle,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,51702,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,
